"ID","position","company","reviews","location","zip_code","description","name","size","industry","country"
2570,"Quantitative Marketing Analyst","A Place for Mom",105.0,"Seattle","","OVERVIEW
APFM is looking for a passionate marketing analyst that can use their technical skills and marketing knowledge to drive the technical ops strategy for our digital marketing department.

Are you an experienced marketing analyst who loves creating scalable processes to improve the impact of marketing on a business? Do you have experience aligning data and technology across teams and managing day-to-day cross functional processes? If you are looking for an opportunity to have direct impact on a company’s bottom line, you’ll be the perfect addition to our growing digital marketing crew!
RESPONSIBILITIES
Leverage APFM's rich dataset to help transform Marketing into a results-driven, data-informed operation
Establish and maintain scalable processes that ensure best practices in overall marketing operations, campaign and lead management
Evaluate new technologies and add-on applications to improve and optimize marketing team performance
Automate marketing processes including incorporation of data into real-time decision making
g., bidding algorithms, data visualization, dynamic creatives, etc.
Work closely with our CRM, sales, business intelligence, data services, and product management teams to create marketing processes and reporting that aligns cross-functionally
QUALIFICATIONS
Experience creating and managing a structured best practice approach for managing streamlined cross-channel marketing operations, including tracking, analyzing, and reporting full funnel marketing data and insights
Strong familiarity with marketing technology and desire to master it, specifically within:
Search Ads 360 (previously DoubleClick Search)
GA 360 and/or Adobe Analytics
Google and Bing Ads
Marketo and SFDC
Quantitative undergraduate degree with strong academic record; graduate degree preferred i.e., economics, math, finance, accounting, auditing, business analytics, engineering, computer science etc.
Ability to thrive (and preference to work) in a dynamic, fast-paced environment with frequently changing goals and deadlines.
Ability to strategize, develop, and manage multiple projects simultaneously in a fast paced environment
Experience with SQL, Python, R and general machine learning is required","a place for mom","1001-5000","hospital & health care","united states"
1650,"Senior Manager, Operations Strategy","A Place for Mom",105.0,"Seattle","","OVERVIEW
The Senior Manager, Operations Strategy is a key position at A Place For Mom where he/she can make a huge impact to the core of our business: our 400 sales advisors taskforce. We are looking for someone with the right operations/analytical/problem solving experience who is interested in working at a small company to see the impact of their work almost immediately!

The position is responsible for leading key high-visibility projects end-to-end; projects that will ultimately make the sales advisor more efficient and improve our bottom line. This involves 3 components: identifying the issues, ideation on solutions to those problems, and ultimately flawless execution.
As part of finding opportunities for improvement, a key component of the role will be analytics and using large datasets to identify gaps and issues.
For ideation/problem solving, looking for a structured thinker who can think through the options and is practical in their recommendation.
For execution, this involves being detail-oriented, good project planning, and interacting with the right departments to “make it happen”.
This position reports to the Director of Sales Operations and will be a key role in the larger Sales org. and will have direct report(s).

About A Place for Mom:
A Place for Mom (APFM) is the nation’s largest senior living referral service, helping over 1 million families find senior care and housing each year using technology and local sales advisors. In 2017, APFM was acquired by General Atlantic/Silver Lake Partners, a joint venture between two big name private equity companies. Over the last 7 years, the APFM business has transformed from being founder-run to an online healthcare market leader. The company is now experiencing double digit % YoY growth, and enjoying a dominant and defensible position in the internet technology sector for finding senior housing and care.
RESPONSIBILITIES
With a data-driven mentality, use analyses to come up with insights and then recommendations on how to improve the advisor’s day/on how to make their process more efficient
Be structured in their thinking on how to problem solve (e.g. what are all possible options and recommending the most practical solution to move forward with)
Have a UX-mindset to problem solve how technology improvements could make an advisor more efficient + work with the product manager to identify and solve any technology issues occurring to individuals within the sales organization; UX/Product experience is a plus
Strong background in managing/leading projects, in terms of figuring out what needs to be done and “making it happen.” Manage end-to-end responsibility for project management life cycle from requirements definition to deployment, along with issue and risk management
Develop strong relationships with cross-functional teams to move projects forward (e.g. analysts, developers, product managers, data scientists, etc)
Develop strong relationships with all sales leaders, Director of Sales, Regional Managers, Regional Directors, and advisors, and help facilitate communication and partnership with the sales leadership across all the departments at APFM.
QUALIFICATIONS
Exceptional quantitative skills including the ability to analyze and interpret data
Advanced experience in Excel modeling (including vlookups, macros) required
Strong Data-driven mentality
Strong Problem-solver
Demonstrated project management or program management skills and experience
Excellent communication and presentation skills; the ability to manage multiple and diverse stakeholders across businesses and leadership levels
Ability to work as part of a team and on own initiative
‘Get it done’ mindset
Self-motivation and drive. Determination to break down barriers to success.
Prior Managerial experience required

Preferred Skills and Competencies
UX/Product experience is a plus
SQL Experience is a plus
Six Sigma/Lean is a plus
Strategy/Management Consulting experience is a big plus!

Education Requirements
Bachelor's degree required
Advanced degree preferred
5+ years work experience with minimum 1 year of project management experience and minimum 1 year of heavy analytical/consulting work experience

Compensation and Benefits
The position is salary exempt.

What else?
We offer all the things you’d expect from a “great company.” We’ve got the basics: healthcare benefits, transportation subsidies, located in the heart of downtown with great views and plenty of food options. Beyond that, we are proud to offer a culture where people are “real”, authentic, really smart and fun. Our employees are not only motivated to win at work, but we also offer good work life balance so people win in our personal lives too. This is your opportunity to make a huge impact at an excellent company with exceptional people.","a place for mom","1001-5000","hospital & health care","united states"
2609,"ANALYST, PROGRAM RESEARCH","A+E Networks",99.0,"New York","","ANALYST, PROGRAM RESEARCH
Compile and analyze viewing data for A&amp;E Network and their competition to fulfill daily demands of the Programming and Scheduling teams. Keep management and PR updated on current ratings/trends. Fully understand systems available to determine viewer behavior and assist Managers and V.P. in designing insightful analyses that support strategies targeted at program development, scheduling, and acquisitions. Where possible, help improve analytical systems and streamline processes through knowledge of Excel and/or other related software.

MORE ABOUT WHAT YOU’LL DO:
Overnight Ratings Analysis/Distribution and oversee process of program names, which is executed by department’s coordinator
Provide highlights of the performance of key premieres, series launches and schedule changes
Employ tracking and trending analyses from a multiple range of resources
Responsible for data collection, interpreting data, formulating reports and making recommendations based upon the research findings
Must have strong initiative and follow-through and be able to anticipate the needs of clients
Assist with standard day-to-day operations of the Research Department
Able to manage tasks simultaneously, prepare various written client deliverables, prioritize, and meet deadlines
Synthesize audience data and distribute/communicate core insights
Respond to a wide variety of adhoc requests
Work with Vice President and Sr. Analyst to identify opportunities that maximize ratings

YOUR STORY: [+BEHAVIORS] (what you need to have)
4+ years of college
Familiarity with Nielsen data and terminology
Strong understanding of quantitative data, math, and/or statistics
Solid analytical and communication skills
Strong attention to detail and accuracy
Proficient in word/excel/powerpoint

THAT SOMETHING EXTRA:
If you’ve read this far, you’re likely a great fit for us…and maybe you’re fluent in sign language, have studied the circus arts or are currently writing a screenplay. If you have a special skill or backstory that might directly or indirectly help you succeed in this role, we’d love to hear about it in your cover letter","a+e networks","51-200","entertainment","united states"
4603,"Applied Research Scientist","A2e Technologies","","San Diego",92111,"Title: Applied Research Scientist

Location: San Diego, CA

Term: Perm

Level: Technical Lead

Responsibilities

Work directly with the technical CEO and CTO to prototype and productize ML based features.

Design and innovate methods for collecting and annotating training data.

Leverage and combine data across different types of sensors to create novel learning techniques and applications.

Work with backend and systems engineers to build highly distributed and fault tolerant ML / CV infrastructure and pipelines.

Write and maintain high quality, stable, and easily testable code.

Qualifications

Experience in Python including libraries such as NumPy, TensorFlow, and SciKit

Experience across a wide variety of deep learning techniques such as supervised learning, one-shot learning, reinforcement learning, synthetic gradients, and GANs

Experience training and applying CNNs with various types of datasets

Experience utilizing the GPU using CUDA or OpenCL.

Background in Computer Vision or Machine Learning

Experience with Java or C++

An understanding of wireless systems preferred","a2e technologies","11-50","computer hardware","united states"
2551,"Web Analyst & Technical Editor, AARP Research","AARP",889.0,"Washington",20001,"Business Unit Description


AARP is a nonprofit, nonpartisan organization, with a membership of nearly 38 million that helps people turn their goals and dreams into 'Real Possibilities' by changing the way America defines aging. With staffed offices in all 50 states, the District of Columbia, Puerto Rico, and the U.S. Virgin Islands, AARP works to strengthen communities and promote the issues that matter most to families such as healthcare security, financial security and personal fulfillment. AARP also advocates for individuals in the marketplace by selecting products and services of high quality and value to carry the AARP name. As a trusted source for news and information, AARP produces the world’s largest circulation magazine, AARP The Magazine and AARP Bulletin.
Policy, Research and International Affairs (PRI) serves AARP by leading the development and articulation of AARP’s public policies, research and insights on the 50+ and issues that matter to them, importing best global practices, and strengthening AARP's reputation for world class expertise and thought leadership.



Summary Statement


Contributes to AARP’s mission of delivering value to members through information by serving as a lead technical editor and coordinator for Web publishing of Research reports on AARP.org and the InfoNet [AARP’s internal website] (meeting tight deadlines where required, and developing, promoting, and enhancing online information products). Plays a creative and consulting role in the design/redesign of Research sites on the InfoNet and the Research site on AARP.org, applying basic usability, SEO and user experience concepts to the current or future design of sites, in collaboration with other internal client groups. Follows Research reports through entire publication process, including implementing DOIs and vanity URLs, assigning metadata, preparing summaries for landing-page text and search annotations, creating graphics, selecting compelling images, converting source files to HTML and/or PDF files. Develops, edits, and maintains content for InfoNet Research and PRI sites, overseeing the content on a day-to-day basis and regularly updating the pages. Works with Research staff to promote Research events and publications, including the design and posting of promotional InfoNet pages, submissions to News Now and department newsletters, and multimedia promotions. Advises Research and other AARP staff on taxonomy, writing, and classification issues. Provides editing of major reports and scans for Research staff.

Responsibilities


Responsibilities include:
Serves as the intake person for AARP research reports from all sources. Coordinates the work to organize, prepare, code, track, review, post, notify authors and report on the content published on the Research site on AARP.org and intranet, InfoNet.
Ensures overall quality and coding accuracy of content posted on the web sites. Enters and maintains research content in the content management system for AARP.org. Writes and updates documentation for team procedures, including web publishing, metatagging, PDF creation, and DOI assignment.
Applies principles of usability and SEO to web site design, as appropriate.
Monitors and meets publishing deadlines.
Participates in Research’s social media efforts, contributing compelling and timely content on a regular basis, monitoring metrics and altmetrics as needed to create content that resonates with audiences and increases engagement.
Contributes to external Research newsletter, including content selection, copy editing, and image selection.
Gathers and distributes Research aarp.org metrics to relevant audiences on a monthly basis, providing historical analysis and context.
Promotes Research to relevant clients (Audience Engagement, Integrated Communications and Marketing, others) to increase reach and relevance with external audiences.
Creates compelling graphics for use across multiple channels, including social media, and internal and external websites.
Develops, maintains, and regularly updates content on the AARP Research sites on AARP.org and the Research and (as needed) PRI InfoNet site.
Works with Research staff to promote Research events and publications.
Stays abreast of current and emerging trends related to web development, graphics creation, social media and marketing of research.
Demonstrates AARP cultural attributes and behaviors in all interactions.

Requirements


Bachelor’s degree and 4+ years of previous related experience; or a combination of related training and relevant experience. Experience should include developing and maintaining a large web site.
Expertise with web authoring and editing tools such as Adobe Photoshop, Microsoft SharePoint, Web content management systems (Adobe Experience Manager), Adobe Pro, as well as Microsoft PowerPoint.
Experience in file structures, Search Engine Optimization, retrieval and access methods, HTML, and Windows and web-based interfaces.
Thorough understanding of web development, editing, and publishing.
Knowledge of basic usability and user experience concepts.
Positive experience working in a collaborative team environment with designers, developers, other technical staff, and editorial staff.
Demonstrated experience in project management, an ability to adapt to changing priorities and tight timeframes, and a high degree of comfort working in a fast-paced environment. Must possess strong analytical, detail-oriented, organizational, creative thinking, and problem-solving skills.
Excellent writing and editing skills.
Skill at effective business and Web writing, both for a general and more specialized research audience.
Understanding of search and retrieval implications for indexing and metatagging as they relate to older and newer technologies and how users conduct searches.
Ability to organize multiple tasks and set priorities while serving as a liaison between departments to foster collaboration on various projects.
Ability to work independently as well as work with team members and clients from several departments.

Benefits Offered


AARP offers competitive benefits with a 401K, 100% company funded pension plan, health, dental, vision and life insurance, STD/LTD, paid vacation and sick, and other benefits.

Equal Employment Opportunity


AARP is an equal opportunity employer committed to hiring a diverse workforce and sustaining an inclusive culture. AARP does not discriminate on the basis of race, ethnicity, religion, sex, color, national origin, age, sexual orientation, gender identity or expression, mental or physical disability, genetic information, veteran status, or on any other basis prohibited by applicable law.","aarp","5001-10000","non-profit organization management","united states"
6927,"Senior Scientist II, Computational Biology","AbbVie",596.0,"Cambridge","","The Foundational Neuroscience Center (FNC) at AbbVie Cambridge Research Center -Massachusetts is seeking to expand its bioinformatics expertise to develop state-of-the-art genomics technologies and computational approaches to enable neuroscience research. The FNC is a new research group within AbbVie Neuroscience and its role is to provide deep biological expertise and cutting-edge science to elucidate disease mechanisms and discover potential new drug targets.

We are looking for an exceptional candidate for a computational biologist position. The successful candidate will be responsible for performing computational and statistical analysis to mine large-scale genetics, transcriptomics, functional genomics, and human biology data for target identification, target validation, model system characterization, and biomarker discovery for neurodegenerative diseases.

The ideal candidate should have demonstrated expertise in analyzing large-scale and multidimensional omics datasets, and the ability to work closely with biologists and project teams to drive experimental design and data interpretation. Prior research experience in neurodegenerative diseases and neuroscience related research areas is a plus.

Key Responsibilities Include:

Integrate internal and external large-scale genetics and genomics datasets to inform target identification and validation
Develop and customize data processing, QC, and analysis pipelines for in-house NGS and genomics studies
Work closely with cross-disciplinary project teams to design single-cell transcriptomics and functional genomics experiments and analyze data
Develop and apply state-of-the-art computational and statistical methods to deliver testable hypotheses and biological insights
Contribute to consortium-based genomics and genetics projects
Basic:

BS, MS, or PhD in Bioinformatics, Computational Biology, Biological Sciences, or relevant natural sciences required,
12-14+ (BS), 10-12+ (MS), or 4-6+ (PhD) years relevant experience applying quantitative approaches to solving biological problems, ideally in a pharmaceutical, biotech or comparable context.
Technical Skill Qualifications:

Proficient in programming, scripting, and statistical analysis packages (e.g. R, Matlab) required
Experience in designing and implementing omics studies
Experience in analyzing large-scale NGS and other omics datasets
Strong background in biology. Knowledge of neuroscience biology and neurodegenerative diseases is highly preferred
Experience with single cell transcriptomics and/or CRISPR screens is preferred
Familiarity with neurodisease related cohort datasets such as AMP-AD, ADNI, PPMI and statistical methods for longitudinal models is preferred
Demonstrated ability to effectively communicate with experimental biologists and project teams
Equal Opportunity Employer Minorities/Women/Veterans/Disabled","abbvie","10001+","pharmaceuticals","united states"
6416,"Scientist I/II, In Vivo Pharmacology","AbbVie",596.0,"Cambridge","","AbbVie is investing heavily in a new research enterprise in Cambridge, Boston - the AbbVie Cambridge Research Center. This location will investigate the fundamental biological mechanisms underpinning neurodegenerative disease, especially Alzheimer’s disease.

We are seeking an experienced, hands-on Scientist to join the In Vivo Pharmacology team at the AbbVie Cambridge Research Center. This individual will be responsible for executing in vivo studies from design through ex vivo analysis to support identification and preclinical validation of novel targets that will lead to drug discovery projects.

Key Responsibilities Include:

Ability to execute in vivo studies from study design through tissue harvest
Ability to collaborate effectively with key internal scientists to design appropriate experiments and help develop new model systems
Able to work in a fast-paced, dynamic environment
Responsible for data collection, interpretation/analysis and presentation as needed
The position will be hired based on level of experience.
Basic:

BS in biology or related field with 5+ years of neuroscience-related experience or MS with 2+ years of experience.

Expertise in animal handling, dosing (IP, IV, PO, SC), and tissue harvesting requires

Experience doing surgery required; experience doing stereotaxic surgery preferred

Experience using animal models of neurodegenerative disease preferred

Experience with ex vivo assay techniques ( e.g. ELISAs, WB, protein extraction, qPCR) and/or histology/immunohistochemistry preferred but not required

Outstanding organizational and critical thinking skills

Excellent verbal and written communication and interpersonal skills to work across functions and across sites
 Equal Opportunity Employer Minorities/Women/Veterans/Disabled","abbvie","10001+","pharmaceuticals","united states"
5878,"Senior Data Scientist I – Bioinformatics Developer","AbbVie",596.0,"Cambridge","","The Scientific Informatics group at the AbbVie Cambridge Research Center supports R&amp;D activities focusing on neuroscience and immunology. Our team is tasked with shaping and executing scientific data/knowledge acquisition, management and analysis in the support of discovery and development programs. We are looking for a skilled and dedicated individual to partner with the community of computational biologists and research scientists to further these goals. The candidate will collaborate with scientists and developers to identify, design, build and maintain tools and analytical workflows to streamline and strengthen the therapeutic discovery pipeline. With a special focus on operationalizing bioinformatics pipelines, multi-omics data management and visualization, we are looking for a candidate with bioinformatics / computational biology experience as well as a passion for software development. A successful candidate will be someone who enjoys applying new and emerging analytical methods and visualization technologies on real world data for the purposes of building solutions that serve both technical and scientific audiences.


Key Responsibilities Includes:

Collaborate with local informatics and research scientists to identify and understand their analytical and informatics needs and translate these into solutions.
Conceive, design and implement business technology solutions that solve significant scientific or business problems through the integration, visualization, and analysis of large and complex data. Routinely demonstrate initiative and creativity in developing technology solutions.
Demonstrate high proficiency across a wide range of technologies related to the storage, transfer, integration, visualization, and analysis of large and complex data sets. Expertise in software development, data warehousing, statistics, and machine learning.
Demonstrate deep knowledge of the pharmaceutical and healthcare business, and utilize this knowledge in the rapid advancement of agile, impactful, and cost-effective solutions
Highly autonomous and productive in performing activities, requiring only minimal direction from or interaction with supervisor.
May initiate new areas of investigation that are meaningful, reliable, and can be incorporated directly into a scientific or business activity.
Direct mentorship of others.
A primary author of publications and presentations.
Understand and adhere to corporate standards regarding applicable Corporate and Divisional Policies, including code of conduct, safety, GxP compliance, and data security.
Communicate and collaborate effectively with colleagues in varied scientific and technical roles.
Be equally comfortable working independently and within a team depending on project needs.
Present projects and systems in front of both scientific and technical audiences.
Bachelor’s Degree or equivalent education and typically 10 years of experience, Master’s Degree or equivalent education and typically 8 years of experience, PhD and no experience necessary. Background in life sciences or work experience in the pharmaceutical industry preferred.
Experience and/or education in bioinformatics / computational biology as well as software engineering.
Proficiency in R and Python for both data analysis and software engineering, especially for the development of web applications (Shiny, Flask/Django, etc).
Experience with relational (SQL) and document (NoSQL) database design, data modelling and data warehousing would be preferred.
Possess thorough theoretical and practical understanding of own discipline.
Proven implementation of creative technology solutions that advanced the business.
Excellent written and oral English communication skills.

Equal Opportunity Employer Minorities/Women/Veterans/Disabled","abbvie","10001+","pharmaceuticals","united states"
5531,"Data Scientist II – Bioinformatics Developer","AbbVie",596.0,"Cambridge","","The Scientific Informatics group at the AbbVie Cambridge Research Center supports R&amp;D activities focusing on neuroscience and immunology. Our team is tasked with shaping and executing scientific data/knowledge acquisition, management and analysis in the support of discovery and development programs. We are looking for a skilled and dedicated individual to partner with the community of computational biologists and research scientists to further these goals. The candidate will collaborate with scientists and developers to identify, design, build and maintain tools and analytical workflows to streamline and strengthen the therapeutic discovery pipeline. With a special focus on operationalizing bioinformatics pipelines, multi-omics data management and visualization, we are looking for a candidate with bioinformatics / computational biology experience as well as a passion for software development. A successful candidate will be someone who enjoys applying new and emerging analytical methods and visualization technologies on real world data for the purposes of building solutions that serve both technical and scientific audiences.

Key Responsibilities

Collaborate with local informatics and research scientists to identify and understand their analytical and informatics needs and translate these into solutions.
Independently design and develop business technology solutions to answer scientific or business questions through the integration, visualization, and analysis of data. Demonstrate proficiency across a range of technologies related to the storage, transfer, integration, visualization, and analysis of large and complex data sets.
Understand the broad objectives of the project as well as his/her role in achieving those objectives, and modify approach when required.
Learn, understand and master new methods and technologies, and act as a resource or mentor for others.
Demonstrate knowledge of the pharmaceutical and healthcare business, and utilize this knowledge in the rapid advancement of agile, impactful, and cost-effective solutions
Effectively organize and present project objectives and progress. Contribute to technical publications and presentations.
Understand and adhere to corporate standards regarding applicable Corporate and Divisional Policies, including code of conduct, safety, GxP compliance, and data security.
Communicate and collaborate effectively with colleagues in varied scientific and technical roles.
Be equally comfortable working independently and within a team depending on project needs.
Present projects and systems in front of both scientific and technical audiences.
Bachelor’s Degree or equivalent education and typically 7 years of experience, Master’s Degree or equivalent education and typically 5 years of experience. Background in life sciences or work experience in the pharmaceutical industry preferred.
Experience and/or education in bioinformatics / computational biology as well as software engineering.
Proficiency in R and Python for both data analysis and software engineering, especially for the development of web applications (Shiny, Flask/Django, etc).
Experience with relational (SQL) and document (NoSQL) database design, data modelling and data warehousing would be preferred.
Ability to multitask and work within timelines.
Demonstrated ability to learn, understand and master new technologies.
Strong written and oral English communication skills.
Equal Opportunity Employer Minorities/Women/Veterans/Disabled","abbvie","10001+","pharmaceuticals","united states"
4521,"Senior Scientist I, Immunology Discovery","AbbVie",596.0,"Cambridge","","AbbVie Immunology is expanding its early discovery at Cambridge, Massachusetts. This new immunology research group at AbbVie Cambridge Research Center (ACRC) will focus on identifying new targets for the treatment of autoimmune and chronic inflammatory diseases through computational analysis of human disease tissue derived datasets, and validating targets using in vitro and in vivo experimental approaches. We are seeking a highly skilled and dedicated individual with immunology laboratory experience and bioinformatics expertise to partner with a functional genomics group and with in vivo pharmacologists to develop novel platforms for target selection and validation. This position requires passion, attention to detail, hands-on experience and teamwork.

Key responsibilities:

Identification and validation of novel targets for the treatment of inflammatory conditions.
Development of strategic plans to guide the selection and prioritization of identified targets.
 Generate proof of concept data supporting target Go/No Go decisions using in vitro and in vivo platforms.
Conceptualize and execute novel approaches for target discovery and contribute to new technology development and platform building.
Planning and coordination of experiments with internal and external team members and facility operations.
Analysis and presentation of in vitro and in vivo study data, providing scientific interpretations and recommendations in lab meetings and project team meetings.
Maintaining accurate and well-organized records and laboratory notebooks.
Supporting development of protocols, study reports and data presentations.




BS, MS or PhD in Immunology/Biological Sciences or in a related discipline with 10+ (BS), 8+ (MS) or 0+ (PhD) hands-on experience working in a laboratory.
Expertise in the study of inflammatory diseases such IBD and/or other rheumatic disorders. Experience in human tissue processing is a plus.
Proficient in laboratory skills such as animal models, tissue handling for molecular and cellular phenotyping, multicolor flow cytometry and cell sorting, and gene and protein cellular and tissue expression.
Independent design, development and evaluation of well-controlled in vitro assays to address target biology and drug biology.
Experience in generating knockout, knockdown or enzymatically inactive target protein cell systems using approaches such as siRNA, shRNA and CRISPR for testing target validation hypotheses is desirable.
Excellent communication and organizational skills.
Must be a quick-learner and be a team-player.

Key AbbVie Competencies:

Builds strong relationships with peers and cross functionally with partners outside of the team to enable high performance.
Learns fast, grasps the “essence” and can change course quickly where indicated.
Raises the bar and is never satisfied with the status quo.
Creates a learning environment, open to suggestions and experimentation for improvement.
Embraces the ideas of others, nurtures innovation and manages innovation to reality.
 Equal Opportunity Employer Minorities/Women/Veterans/Disabled","abbvie","10001+","pharmaceuticals","united states"
4373,"Associate Scientist I, In Vivo Biology (Vivarium Research Associate)","AbbVie",596.0,"South San Francisco","","Oncology is a key therapeutic area for AbbVie, with a portfolio consisting of three marketed products — Imbruvica, Venclexta, and Empliciti — and a pipeline containing multiple promising new molecules that are being studied in nearly 200 clinical trials in 19 different types of cancer.

AbbVie is expanding its oncology hub on the West Coast, with three sites in the San Francisco Bay Area (Redwood City, South San Francisco, and Sunnyvale) focused on the discovery and development of novel oncology therapies. More than 1,000 AbbVie scientists, clinicians, and product developers with strong entrepreneurial roots work across these three sites. They combine their expertise in immuno-oncology, stem cells, and cell-signaling with their knowledge of bispecific antibodies, antibody-drug conjugates (ADCs), and covalent-inhibitor technologies to discover and develop novel cancer treatments. This position is based at Stemcentrx, AbbVie’s South San Francisco, CA location.

As part of a talented and multi-disciplinary team advancing an exciting new approach to drug discovery and development, the successful candidate will perform in vivo experiments on Abbvie Stemcentrx second shift in the In Vivo group. Duties include, but are not limited to, constructing tumor xenograft models, weekly tumor measurements, administering therapeutic agents through various routes, PK, organizing/analyzing data and results, flexible in working longer hours and strong team player. The successful candidate will be expected to efficiently monitor effects of therapeutic agents on tumor growth, metastasis, survival, and overall animal health.

 Key Requirements Include:

Minimum 1-3 years of directly related experience; new Bachelor graduates will be considered with degree in Animal Science or experience with Animal Husbandry
AALAS certification is preferred but not required
Ability to multitask and meet deadlines in a fast-paced environment
Organized and disciplined about record keeping, with proficiency in Microsoft Office
Able to perform occasional physical labor involving lifting weight up to 50 pounds
Willing to split weekend and holiday hours with peers on a rotational basis
Excellent verbal and written communication skills
Strong organizational skills, motivated to excel, attentive to detail, and can be efficient working alone or in a group environment
Key Requirements Include:

Minimum 1-3 years of directly related experience; new Bachelor graduates will be considered with degree in Animal Science or experience with Animal Husbandry
AALAS certification is preferred but not required
Ability to multitask and meet deadlines in a fast-paced environment
Organized and disciplined about record keeping, with proficiency in Microsoft Office
Able to perform occasional physical labor involving lifting weight up to 50 pounds
Willing to split weekend and holiday hours with peers on a rotational basis
Excellent verbal and written communication skills
Strong organizational skills, motivated to excel, attentive to detail, and can be efficient working alone or in a group environment
Equal Opportunity Employer Minorities/Women/Veterans/Disabled","abbvie","10001+","pharmaceuticals","united states"
3640,"Associate Scientist I/II, Research Pharmacology","AbbVie",596.0,"South San Francisco","","Oncology is a key therapeutic area for AbbVie, with a portfolio consisting of three marketed products — Imbruvica, Venclexta, and Empliciti — and a pipeline containing multiple promising new molecules that are being studied in nearly 200 clinical trials in 19 different types of cancer.

AbbVie is expanding its oncology hub on the West Coast, with three sites in the San Francisco Bay Area (Redwood City, South San Francisco, and Sunnyvale) focused on the discovery and development of novel oncology therapies. More than 1,000 AbbVie scientists, clinicians, and product developers with strong entrepreneurial roots work across these three sites. They combine their expertise in immuno-oncology, stem cells, and cell-signaling with their knowledge of bispecific antibodies, antibody-drug conjugates (ADCs), and covalent-inhibitor technologies to discover and develop novel cancer treatments. This position will be based at Stemcentrx, AbbVie's South San Francisco, CA location.

Associate Scientist I/II, Research Pharmacology

The Research Pharmacology Department is searching for an Associate Scientist I/II who will participate in evaluating novel anti-cancer therapies for efficacy, toxicity, pharmacokinetics (PK), and biomarker analyses in vivo. The candidate will prepare in vivo dose formulations, manage projects associated with and expand cell lines for in vivo studies, and measure drug concentrations and/or biomarkers to be used for PK study analyses. The candidate will spend the majority of their time in the lab environment. Additional data analysis will be project oriented and based on candidate’s interests. The ability to work independently and efficiently on multiple responsibilities, and effectively participate and communicate as part of team, is a prerequisite.

Key Responsibilities:

Therapeutic or biomarker concentration assessment (ELISA/MSD) in blood samples
Analysis of ELISA/MSD assay data
Inventory maintenance and preparation of compounds used for in vivo studies
Project organization and lab work associated with traditional cell line culturing and expansion for in vivo use

Basic Requirements:
BS/MS in Molecular &amp; Cell Biology, Biochemistry, Engineering, or a related discipline, with 2+ years of relevant research experience
Hands-on experience with ELISA/MSD and other Bioassays required
Hands-on experience with cell culture techniques required
Strong written and verbal communication skills
Organized, detailed and disciplined record keeping is required
Character Requirements:

Flexibility and motivation to learn techniques and accomplish goals outside those stated above
Ability to manage multiple responsibilities and meet deadlines in a fast-paced environment
Entrepreneurial personality, with problem solving skills, critical thinking ability, and excellent communication skills
Highly motivated and independent with an ability to adapt to changing priorities in a fast-paced environment
Raises the bar and is never satisfied with the status quo
Excited to participate in and contribute to company culture
Equal Opportunity Employer Minorities/Women/Veterans/Disabled","abbvie","10001+","pharmaceuticals","united states"
